name,personId,postseason_games,reg_season_games,tour_date_postseason,tour_date_reg_season,tot_games,tot_tour_date_games,tot_tour_date_percent,postseason_tour_date_percent,reg_season_tour_date_percent
Deonte Burton,1629126,4,73,0,1,77,1,0.012987012987012988,0,0.0136986301369863
DerMarr Johnson,2035,10,344,0,26,354,26,0.07344632768361582,0,0.0755813953488372
Dereck Lively II,1641726,23,91,0,0,114,0,0,0,0
Derek Anderson,1507,24,615,4,134,639,138,0.215962441314554,0.16666666666666666,0.21788617886178863
Derek Fisher,965,259,1287,18,191,1546,209,0.1351875808538163,0.0694980694980695,0.14840714840714841
Derek Grimm,1575,0,9,0,0,9,0,0,NA,0
Derek Harper,157,97,1199,16,234,1296,250,0.19290123456790123,0.16494845360824742,0.195162635529608
Derek Hood,1967,0,2,0,0,2,0,0,NA,0
Derek Smith,78183,14,406,0,47,420,47,0.11190476190476191,0,0.11576354679802955
Derek Strong,400,10,456,0,33,466,33,0.07081545064377683,0,0.07236842105263158
Dereon Seabron,1631220,0,11,0,0,11,0,0,NA,0
Dermie O'Connell,77745,0,29,0,0,29,0,0,NA,0
Deron Williams,101114,90,845,17,266,935,283,0.30267379679144385,0.18888888888888888,0.31479289940828403
Derrek Dickey,76564,27,322,0,16,349,16,0.045845272206303724,0,0.049689440993788817
Derrick Alston,308,0,139,0,0,139,0,0,NA,0
Derrick Brown,201974,2,171,0,2,173,2,0.011560693641618497,0,0.011695906432748537
Derrick Byars,201182,0,2,0,0,2,0,0,NA,0
Derrick Caracter,202382,0,41,0,0,41,0,0,NA,0
Derrick Chievous,76387,7,154,0,7,161,7,0.043478260869565216,0,0.045454545454545456
Derrick Coleman,934,39,781,5,212,820,217,0.26463414634146343,0.1282051282051282,0.2714468629961588
Derrick Dial,1760,2,82,0,1,84,1,0.011904761904761904,0,0.012195121951219513
Derrick Favors,202324,42,790,1,52,832,53,0.06370192307692307,0.023809523809523808,0.06582278481012659
Derrick Gervin,76803,0,77,0,12,77,12,0.15584415584415584,NA,0.15584415584415584
Derrick Jones Jr.,1627884,53,496,2,15,549,17,0.030965391621129327,0.03773584905660377,0.03024193548387097
Derrick McKey,365,142,937,13,121,1079,134,0.12418906394810009,0.09154929577464789,0.12913553895410887
Derrick Phelps,74,0,3,0,0,3,0,0,NA,0
Derrick Rose,201565,52,723,15,182,775,197,0.2541935483870968,0.28846153846153844,0.2517289073305671
Derrick Rowland,78030,0,2,0,0,2,0,0,NA,0
Derrick Walton Jr.,1628476,0,45,0,2,45,2,0.044444444444444446,NA,0.044444444444444446
Derrick White,1628401,83,494,16,95,577,111,0.1923743500866551,0.1927710843373494,0.19230769230769232
Derrick Williams,202682,8,428,0,40,436,40,0.09174311926605505,0,0.09345794392523364
Derrick Zimmerman,2583,0,2,0,0,2,0,0,NA,0
Desmon Farmer,2824,0,11,0,0,11,0,0,NA,0
Desmond Bane,1630217,31,312,8,56,343,64,0.18658892128279883,0.25806451612903225,0.1794871794871795
Desmond Ferguson,2724,0,7,0,0,7,0,0,NA,0
Desmond Mason,2046,16,643,6,118,659,124,0.18816388467374812,0.375,0.18351477449455678
Desmond Penigar,2667,0,10,0,0,10,0,0,NA,0
Detlef Schrempf,96,114,1136,17,176,1250,193,0.1544,0.14912280701754385,0.15492957746478872
Devean George,1904,86,630,2,36,716,38,0.05307262569832402,0.023255813953488372,0.05714285714285714
Devin Booker,1626164,47,673,14,196,720,210,0.2916666666666667,0.2978723404255319,0.2912332838038633
Devin Brown,2484,33,465,0,39,498,39,0.0783132530120482,0,0.08387096774193549
Devin Cannady,1629962,0,13,0,2,13,2,0.15384615384615385,NA,0.15384615384615385
Devin Carter,1642269,1,36,0,1,37,1,0.02702702702702703,0,0.027777777777777776
Devin Durrant,76621,0,63,0,3,63,3,0.047619047619047616,NA,0.047619047619047616
Devin Ebanks,202365,9,63,0,1,72,1,0.013888888888888888,0,0.015873015873015872
Devin Gray,1070,0,27,0,1,27,1,0.037037037037037035,NA,0.037037037037037035
Devin Green,101209,0,27,0,0,27,0,0,NA,0
Devin Harris,2734,64,985,9,127,1049,136,0.12964728312678742,0.140625,0.12893401015228426
Devin Robinson,1628421,0,8,0,0,8,0,0,NA,0
Devin Vassell,1630170,2,301,0,77,303,77,0.25412541254125415,0,0.2558139534883721
Devon Dotson,1629653,0,28,0,0,28,0,0,NA,0
Devon Hall,1628985,0,11,0,1,11,1,0.09090909090909091,NA,0.09090909090909091
Devontae Cacok,1629719,0,36,0,0,36,0,0,NA,0
Devonte' Graham,1628984,9,336,0,100,345,100,0.2898550724637681,0,0.2976190476190476
Devyn Marble,203906,0,44,0,0,44,0,0,NA,0
Dewan Hernandez,1629608,0,6,0,0,6,0,0,NA,0
Dewayne Dedmon,203473,31,515,0,18,546,18,0.03296703296703297,0,0.03495145631067961
Dewayne Scales,78068,0,49,0,4,49,4,0.08163265306122448,NA,0.08163265306122448
Dexter Boney,1121,0,8,0,0,8,0,0,NA,0
Dexter Cambridge,76337,0,53,0,3,53,3,0.05660377358490566,NA,0.05660377358490566
Dexter Dennis,1641926,0,4,0,0,4,0,0,NA,0
Dexter Pittman,202354,3,50,0,0,53,0,0,0,0
Dexter Shouse,78140,0,3,0,0,3,0,0,NA,0
Deyonta Davis,1627738,3,107,0,0,110,0,0,0,0
Diamond Stone,1627754,0,7,0,0,7,0,0,NA,0
Diante Garrett,203197,0,90,0,0,90,0,0,NA,0
Dick Barnett,76107,102,971,28,200,1073,228,0.2124883504193849,0.27450980392156865,0.2059732234809475
Dick Bunt,76301,0,12,0,0,12,0,0,NA,0
Dick Cunningham,76485,27,360,0,3,387,3,0.007751937984496124,0,0.008333333333333333
Dick Dickey,76565,3,30,0,0,33,0,0,0,0
Dick Duckett,76605,0,34,0,1,34,1,0.029411764705882353,NA,0.029411764705882353
Dick Eichhorst,76651,0,1,0,0,1,0,0,NA,0
Dick Farley,76693,22,212,1,15,234,16,0.06837606837606838,0.045454545454545456,0.07075471698113207
Dick Garmaker,76783,21,424,8,42,445,50,0.11235955056179775,0.38095238095238093,0.09905660377358491
Dick Gibbs,76807,11,333,0,15,344,15,0.0436046511627907,0,0.04504504504504504
Dick Groat,76894,0,20,0,2,20,2,0.1,NA,0.1
Dick Hemric,76989,5,138,1,6,143,7,0.04895104895104895,0.2,0.043478260869565216
Dick Holub,77048,0,16,0,1,16,1,0.0625,NA,0.0625
Dick Knostman,77292,0,4,0,0,4,0,0,NA,0
Dick McGuire,77537,59,654,5,18,713,23,0.03225806451612903,0.0847457627118644,0.027522935779816515
Dick Mehen,77572,3,86,0,1,89,1,0.011235955056179775,0,0.011627906976744186
Dick Miller,77602,0,8,0,0,8,0,0,NA,0
Dick Murphy,77672,0,4,0,0,4,0,0,NA,0
Dick Ricketts,77955,2,212,0,24,214,24,0.11214953271028037,0,0.11320754716981132
Dick Rosenthal,78020,11,84,1,3,95,4,0.042105263157894736,0.09090909090909091,0.03571428571428571
Dick Schnittker,78086,35,329,2,16,364,18,0.04945054945054945,0.05714285714285714,0.0486322188449848
Dick Schulz,78092,0,1,0,0,1,0,0,NA,0
Dick Shrider,78141,0,1,0,0,1,0,0,NA,0
Dick Snyder,78213,31,964,2,143,995,145,0.1457286432160804,0.06451612903225806,0.1483402489626556
Dick Surhoff,78280,4,50,0,0,54,0,0,0,0
Dick Triptow,78368,0,25,0,0,25,0,0,NA,0
Dick Van Arsdale,78398,34,921,4,207,955,211,0.22094240837696336,0.11764705882352941,0.2247557003257329
Dickey Simpkins,54,13,327,0,4,340,4,0.011764705882352941,0,0.012232415902140673
Didi Louzada,1629712,0,12,0,0,12,0,0,NA,0
Dijon Thompson,101159,0,16,0,0,16,0,0,NA,0
Dikembe Mutombo,87,101,1196,5,61,1297,66,0.05088666152659985,0.04950495049504951,0.05100334448160535
Dillard Crocker,76473,0,72,0,1,72,1,0.013888888888888888,NA,0.013888888888888888
Dillon Brooks,1628415,32,491,15,166,523,181,0.34608030592734224,0.46875,0.3380855397148676
Dillon Jones,1641794,10,55,0,0,65,0,0,0,0
Dino Radja,129,4,224,2,42,228,44,0.19298245614035087,0.5,0.1875
Dion Glover,1901,0,294,0,40,294,40,0.1360544217687075,NA,0.1360544217687075
Dion Waiters,203079,23,419,1,138,442,139,0.31447963800904977,0.043478260869565216,0.32935560859188545
Dionte Christmas,202091,0,31,0,0,31,0,0,NA,0
Dirk Minniefield,77609,19,222,0,4,241,4,0.016597510373443983,0,0.018018018018018018
Dirk Nowitzki,1717,145,1522,48,398,1667,446,0.26754649070185965,0.3310344827586207,0.2614980289093298
Dmytro Skapintsev,1631376,0,2,0,0,2,0,0,NA,0
Doc Rivers,470,81,864,9,142,945,151,0.15978835978835979,0.1111111111111111,0.16435185185185186
Dolph Schayes,78076,97,896,41,216,993,257,0.2588116817724068,0.422680412371134,0.24107142857142858
Domantas Sabonis,1627734,25,646,5,66,671,71,0.10581222056631892,0.2,0.1021671826625387
Dominic McGuire,201187,3,342,0,3,345,3,0.008695652173913044,0,0.008771929824561403
Dominic Pressley,77880,0,13,0,0,13,0,0,NA,0
Dominick Barlow,1631230,1,96,0,0,97,0,0,0,0
Dominique Jones,202346,0,80,0,1,80,1,0.0125,NA,0.0125
Dominique Wilkins,1122,56,1074,22,303,1130,325,0.28761061946902655,0.39285714285714285,0.28212290502793297
Don Adams,76012,22,487,2,82,509,84,0.1650294695481336,0.09090909090909091,0.16837782340862423
Don Anielak,76049,0,1,0,0,1,0,0,NA,0
Don Barksdale,76102,13,125,1,8,138,9,0.06521739130434782,0.07692307692307693,0.064
Don Bielke,76164,0,7,0,0,7,0,0,NA,0
Don Boven,76214,8,88,0,4,96,4,0.041666666666666664,0,0.045454545454545456
Don Buse,76317,35,647,3,46,682,49,0.0718475073313783,0.08571428571428572,0.07109737248840804
Don Carlson,76344,8,50,0,0,58,0,0,0,0
Don Chaney,76379,70,742,6,75,812,81,0.09975369458128079,0.08571428571428572,0.10107816711590296
Don Collins,76418,8,325,0,34,333,34,0.1021021021021021,0,0.10461538461538461
Don Eliason,76653,0,1,0,0,1,0,0,NA,0
Don Ford,76734,20,474,2,31,494,33,0.06680161943319839,0.1,0.06540084388185655
Don Henriksen,76999,3,60,0,1,63,1,0.015873015873015872,0,0.016666666666666666
Don Kojis,77295,13,813,4,139,826,143,0.17312348668280872,0.3076923076923077,0.17097170971709716
Don Lofgran,77402,0,97,0,2,97,2,0.020618556701030927,NA,0.020618556701030927
Don MacLean,931,0,319,0,44,319,44,0.13793103448275862,NA,0.13793103448275862
Don May,77489,14,378,1,36,392,37,0.09438775510204081,0.07142857142857142,0.09523809523809523
Don Meineke,77573,25,320,2,4,345,6,0.017391304347826087,0.08,0.0125
Don Nelson,77700,150,1052,13,96,1202,109,0.09068219633943428,0.08666666666666667,0.09125475285171103
Don Ohl,77751,47,727,13,142,774,155,0.20025839793281655,0.2765957446808511,0.1953232462173315
Don Otten,77778,3,125,0,2,128,2,0.015625,0,0.016
Don Ray,77918,0,17,0,0,17,0,0,NA,0
Don Rehfeldt,77933,0,23,0,0,23,0,0,NA,0
Don Reid,690,15,403,0,1,418,1,0.0023923444976076554,0,0.0024813895781637717
Don Savage,78066,0,13,0,0,13,0,0,NA,0
Don Smith,78184,0,54,0,2,54,2,0.037037037037037035,NA,0.037037037037037035
Don Sunderlage,78278,0,104,0,9,104,9,0.08653846153846154,NA,0.08653846153846154
Don Williams,78545,0,77,0,9,77,9,0.11688311688311688,NA,0.11688311688311688
Donald Ackerman,76008,4,23,0,0,27,0,0,0,0
Donald Hodge,1106,0,249,0,11,249,11,0.04417670682730924,NA,0.04417670682730924
Donald Royal,140,36,504,0,10,540,10,0.018518518518518517,0,0.01984126984126984
Donald Sloan,202388,4,218,0,16,222,16,0.07207207207207207,0,0.07339449541284404
Donald Smith,78185,0,4,0,0,4,0,0,NA,0
Donald Whiteside,1126,0,30,0,0,30,0,0,NA,0
Donatas Motiejunas,202700,11,251,1,14,262,15,0.05725190839694656,0.09090909090909091,0.055776892430278883
Donell Taylor,101182,3,98,0,1,101,1,0.009900990099009901,0,0.01020408163265306
Donnell Harvey,2051,0,205,0,12,205,12,0.05853658536585366,NA,0.05853658536585366
Donnie Boyce,671,1,30,0,0,31,0,0,0,0
Donnie Butcher,76318,0,274,0,11,274,11,0.040145985401459854,NA,0.040145985401459854
Donnie Forman,76738,1,20,0,0,21,0,0,0,0
Donnie Freeman,76754,0,64,0,8,64,8,0.125,NA,0.125
Donny Marshall,681,8,119,0,0,127,0,0,0,0
Donovan Clingan,1642270,0,67,0,1,67,1,0.014925373134328358,NA,0.014925373134328358
Donovan Mitchell,1628378,63,539,23,176,602,199,0.33056478405315615,0.36507936507936506,0.32653061224489793
Donovan Williams,1631495,0,2,0,0,2,0,0,NA,0
Donta Hall,1629743,3,22,0,0,25,0,0,0,0
Donta Smith,2764,0,61,0,1,61,1,0.01639344262295082,NA,0.01639344262295082
Dontae' Jones,963,0,15,0,0,15,0,0,NA,0
Donte DiVincenzo,1628978,54,416,10,68,470,78,0.16595744680851063,0.18518518518518517,0.16346153846153846
Donte Grantham,1629055,0,3,0,0,3,0,0,NA,0
Donte Greene,201590,0,253,0,21,253,21,0.08300395256916997,NA,0.08300395256916997
Dontell Jefferson,200971,0,6,0,0,6,0,0,NA,0
Dontonio Wingfield,112,8,114,0,2,122,2,0.01639344262295082,0,0.017543859649122806
Donyell Marshall,923,47,957,3,169,1004,172,0.17131474103585656,0.06382978723404255,0.17659352142110762
Dorell Wright,2748,20,549,0,65,569,65,0.11423550087873462,0,0.11839708561020036
Dorian Finney-Smith,1627827,40,589,4,40,629,44,0.06995230524642289,0.1,0.06791171477079797
Dorie Murrey,77676,17,357,0,12,374,12,0.03208556149732621,0,0.03361344537815126
Doron Lamb,203117,0,100,0,3,100,3,0.03,NA,0.03
Double D Davis,76521,11,340,0,55,351,55,0.15669515669515668,0,0.16176470588235295
Doug Bolstorff,76197,0,4,0,0,4,0,0,NA,0
Doug Christie,57,58,827,12,157,885,169,0.19096045197740114,0.20689655172413793,0.18984280532043532
Doug Collins,76421,32,415,9,72,447,81,0.18120805369127516,0.28125,0.17349397590361446
Doug Edwards,346,2,85,0,0,87,0,0,0,0
Doug Kistler,77279,0,5,0,0,5,0,0,NA,0
Doug Lee,77358,2,73,0,1,75,1,0.013333333333333334,0,0.0136986301369863
Doug McDermott,203926,28,697,0,50,725,50,0.06896551724137931,0,0.07173601147776183
Doug Overton,77,0,499,0,27,499,27,0.05410821643286573,NA,0.05410821643286573
Doug Roth,78021,0,42,0,0,42,0,0,NA,0
Doug Sims,78159,0,4,0,0,4,0,0,NA,0
Doug Smith,475,0,296,0,47,296,47,0.15878378378378377,NA,0.15878378378378377
Doug West,28,3,676,0,57,679,57,0.08394698085419734,0,0.08431952662721894
Dragan Bender,1627733,0,187,0,6,187,6,0.03208556149732621,NA,0.03208556149732621
Dragan Tarlac,1434,0,43,0,0,43,0,0,NA,0
Draymond Green,203110,173,881,26,83,1054,109,0.10341555977229601,0.15028901734104047,0.094211123723042
Drazen Petrovic,77845,29,290,3,31,319,34,0.10658307210031348,0.10344827586206896,0.10689655172413794
Drew Barry,1003,2,60,0,0,62,0,0,0,0
Drew Eubanks,1629234,7,383,0,3,390,3,0.007692307692307693,0,0.007832898172323759
Drew Gooden,2400,64,790,6,114,854,120,0.1405152224824356,0.09375,0.14430379746835442
Drew Gordon,204079,0,9,0,0,9,0,0,NA,0
Drew Peterson,1641809,0,28,0,0,28,0,0,NA,0
Drew Timme,1631166,0,9,0,3,9,3,0.3333333333333333,NA,0.3333333333333333
Dru Smith,1630696,0,38,0,0,38,0,0,NA,0
Duane Causwell,190,8,541,0,3,549,3,0.00546448087431694,0,0.005545286506469501
Duane Cooper,1030,2,88,0,0,90,0,0,0,0
Duane Ferrell,273,34,583,1,24,617,25,0.04051863857374392,0.029411764705882353,0.0411663807890223
Duane Klueh,77285,4,51,0,0,55,0,0,0,0
Duane Washington,78464,0,19,0,0,19,0,0,NA,0
Duane Washington Jr.,1630613,0,79,0,22,79,22,0.27848101265822783,NA,0.27848101265822783
Dudley Bradley,76231,30,600,0,19,630,19,0.03015873015873016,0,0.03166666666666667
Duje Dukan,1626251,0,1,0,1,1,1,1,NA,1
Duncan Robinson,1629130,73,423,2,65,496,67,0.1350806451612903,0.0273972602739726,0.1536643026004728
Duop Reath,1641871,0,114,0,5,114,5,0.043859649122807015,NA,0.043859649122807015
Dusty Hannahs,1628605,0,4,0,0,4,0,0,NA,0
Dwayne Bacon,1628407,0,207,0,29,207,29,0.14009661835748793,NA,0.14009661835748793
Dwayne Jones,101204,9,82,0,0,91,0,0,0,0
Dwayne McClain,77509,0,45,0,1,45,1,0.022222222222222223,NA,0.022222222222222223
Dwayne Morton,132,0,41,0,0,41,0,0,NA,0
Dwayne Polee,77866,0,1,0,0,1,0,0,NA,0
Dwayne Schintzius,368,5,217,0,6,222,6,0.02702702702702703,0,0.027649769585253458
Dwayne Washington,78465,0,194,0,23,194,23,0.11855670103092783,NA,0.11855670103092783
Dwayne Whitfield,730,0,8,0,0,8,0,0,NA,0
Dwight Anderson,76037,0,5,0,0,5,0,0,NA,0
Dwight Buycks,202779,0,49,0,4,49,4,0.08163265306122448,NA,0.08163265306122448
Dwight Howard,2730,125,1242,6,77,1367,83,0.06071689831748354,0.048,0.061996779388083734
Dwight Jones,77182,27,819,1,60,846,61,0.07210401891252956,0.037037037037037035,0.07326007326007326
Dwight Morrison,77648,10,155,0,1,165,1,0.006060606060606061,0,0.0064516129032258064
Dwight Powell,203939,45,705,0,11,750,11,0.014666666666666666,0,0.015602836879432624
Dwight Waller,78444,0,10,0,0,10,0,0,NA,0
Dwyane Wade,2548,177,1054,52,251,1231,303,0.24614134849715677,0.2937853107344633,0.2381404174573055
Dylan Windler,1629685,0,101,0,1,101,1,0.009900990099009901,NA,0.009900990099009901
Dyron Nix,77720,0,20,0,0,20,0,0,NA,0
Dyson Daniels,1630700,7,195,1,23,202,24,0.1188118811881188,0.14285714285714285,0.11794871794871795
Dzanan Musa,1629058,5,49,0,2,54,2,0.037037037037037035,0,0.04081632653061224
E'Twaun Moore,202734,28,598,2,48,626,50,0.07987220447284345,0.07142857142857142,0.0802675585284281
E.C. Coleman,76413,0,356,0,26,356,26,0.07303370786516854,NA,0.07303370786516854
E.J. Liddell,1630604,1,20,0,0,21,0,0,0,0
Earl Barron,2853,1,140,0,12,141,12,0.0851063829787234,0,0.08571428571428572
Earl Boykins,1863,15,652,9,100,667,109,0.1634182908545727,0.6,0.15337423312883436
Earl Clark,201947,15,261,0,14,276,14,0.050724637681159424,0,0.05363984674329502
Earl Cureton,940,54,674,2,20,728,22,0.03021978021978022,0.037037037037037035,0.02967359050445104
Earl Evans,76685,0,36,0,0,36,0,0,NA,0
Earl Gardner,76778,1,22,0,0,23,0,0,0,0
Earl Jones,77183,0,14,0,0,14,0,0,NA,0
Earl Lloyd,77394,44,530,8,84,574,92,0.1602787456445993,0.18181818181818182,0.15849056603773584
Earl Monroe,600006,82,926,24,228,1008,252,0.25,0.2926829268292683,0.24622030237580994
Earl Tatum,78294,11,262,2,32,273,34,0.12454212454212454,0.18181818181818182,0.12213740458015267
Earl Watson,2248,12,878,0,57,890,57,0.06404494382022471,0,0.06492027334851937
Earl Williams,78546,0,146,0,5,146,5,0.03424657534246575,NA,0.03424657534246575
Ed Beach,76129,0,9,0,0,9,0,0,NA,0
Ed Biedenbach,76163,0,7,0,0,7,0,0,NA,0
Ed Burton,76314,0,15,0,0,15,0,0,NA,0
Ed Conlin,76429,35,486,11,96,521,107,0.2053742802303263,0.3142857142857143,0.19753086419753085
Ed Dahler,76496,0,12,0,0,12,0,0,NA,0
Ed Davis,202334,33,722,0,4,755,4,0.005298013245033113,0,0.00554016620498615
Ed Earle,76630,0,2,0,0,2,0,0,NA,0
Ed Fleming,76723,13,292,2,23,305,25,0.08196721311475409,0.15384615384615385,0.07876712328767123
Ed Gayda,76797,0,10,0,0,10,0,0,NA,0
Ed Gray,1516,8,60,1,6,68,7,0.10294117647058823,0.125,0.1
Ed Horton,77060,0,45,0,0,45,0,0,NA,0
Ed Kalafat,77219,15,211,0,12,226,12,0.05309734513274336,0,0.05687203791469194
Ed Lawrence,77348,0,3,0,0,3,0,0,NA,0
Ed Leede,77366,2,67,0,2,69,2,0.028985507246376812,0,0.029850746268656716
Ed Macauley,77429,47,514,10,65,561,75,0.13368983957219252,0.2127659574468085,0.1264591439688716
Ed Manning,77454,6,279,0,14,285,14,0.04912280701754386,0,0.05017921146953405
Ed Mikan,77590,7,131,1,7,138,8,0.057971014492753624,0.14285714285714285,0.05343511450381679
Ed Nealy,77697,33,540,0,2,573,2,0.0034904013961605585,0,0.003703703703703704
Ed O'Bannon,709,0,64,0,0,64,0,0,NA,0
Ed O'Bannon,77741,0,64,0,8,64,8,0.125,NA,0.125
Ed Peterson,77841,11,57,0,0,68,0,0,0,0
Ed Pinckney,291,30,792,0,8,822,8,0.009732360097323601,0,0.010101010101010102
Ed Rains,77904,8,83,0,0,91,0,0,0,0
Ed Ratleff,77914,8,338,2,26,346,28,0.08092485549132948,0.25,0.07692307692307693
Ed Sadowski,78050,0,51,0,1,51,1,0.0196078431372549,NA,0.0196078431372549
Ed Searcy,78105,0,4,0,0,4,0,0,NA,0
Ed Smith,78187,0,12,0,1,12,1,0.08333333333333333,NA,0.08333333333333333
Ed Stanczak,78240,0,12,0,0,12,0,0,NA,0
Ed Stokes,1055,0,4,0,0,4,0,0,NA,0
Eddie Basden,101188,0,19,0,0,19,0,0,NA,0
Eddie Ehlers,76649,0,42,0,0,42,0,0,NA,0
Eddie Gill,2109,9,187,0,2,196,2,0.01020408163265306,0,0.0106951871657754
Eddie Griffin,2204,0,303,0,50,303,50,0.16501650165016502,NA,0.16501650165016502
Eddie House,2067,66,717,1,88,783,89,0.1136653895274585,0.015151515151515152,0.12273361227336123
Eddie Hughes,77077,7,97,0,0,104,0,0,0,0
Eddie Johnson,698,89,1198,24,247,1287,271,0.21056721056721056,0.2696629213483146,0.20617696160267113
Eddie Johnson,77144,37,674,8,136,711,144,0.20253164556962025,0.21621621621621623,0.20178041543026706
Eddie Jones,224,81,954,19,267,1035,286,0.2763285024154589,0.2345679012345679,0.279874213836478
Eddie Jordan,77205,7,420,1,60,427,61,0.14285714285714285,0.14285714285714285,0.14285714285714285
Eddie Mast,77483,16,112,0,3,128,3,0.0234375,0,0.026785714285714284
Eddie Miles,77596,20,604,3,110,624,113,0.18108974358974358,0.15,0.18211920529801323
Eddie Miller,77599,0,7,0,0,7,0,0,NA,0
Eddie Owens,77782,0,8,0,0,8,0,0,NA,0
Eddie Phillips,77854,2,48,0,0,50,0,0,0,0
Eddie Robinson,1944,14,278,0,13,292,13,0.04452054794520548,0,0.046762589928057555
Eddielee Wilkins,78534,15,323,0,5,338,5,0.014792899408284023,0,0.015479876160990712
Eddy Curry,2201,0,527,0,48,527,48,0.09108159392789374,NA,0.09108159392789374
Edgar Jones,77184,15,395,0,13,410,13,0.03170731707317073,0,0.03291139240506329
Edmond Sumner,1628410,7,161,0,3,168,3,0.017857142857142856,0,0.018633540372670808
Edmund Sherod,78136,6,64,0,7,70,7,0.1,0,0.109375
Eduardo Najera,2059,59,619,0,9,678,9,0.01327433628318584,0,0.014539579967689823
Edward Davis,76522,21,285,0,8,306,8,0.026143790849673203,0,0.028070175438596492
Edwin Kachan,77217,1,8,0,0,9,0,0,0,0
Edwin Ubiles,202775,0,4,0,0,4,0,0,NA,0
Edy Tavares,204002,0,13,0,0,13,0,0,NA,0
Efthimios Rentzias,981,0,35,0,0,35,0,0,NA,0
Ekpe Udoh,202327,16,384,0,4,400,4,0.01,0,0.010416666666666666
Elden Campbell,922,106,1043,15,144,1149,159,0.13838120104438642,0.14150943396226415,0.13806327900287632
Eldo Garrett,76788,26,340,2,59,366,61,0.16666666666666666,0.07692307692307693,0.17352941176470588
Eldridge Recasner,695,17,296,0,16,313,16,0.051118210862619806,0,0.05405405405405406
Elfrid Payton,203901,4,522,0,80,526,80,0.1520912547528517,0,0.1532567049808429
Elgin Baylor,76127,134,846,39,219,980,258,0.26326530612244897,0.291044776119403,0.25886524822695034
Elias Harris,203548,0,2,0,0,2,0,0,NA,0
Elie Okobo,1629059,0,108,0,3,108,3,0.027777777777777776,NA,0.027777777777777776
Elijah Bryant,1629091,11,1,0,0,12,0,0,0,0
Elijah Harkless,1641989,0,10,0,0,10,0,0,NA,0
